date,1y1y,3y3y
2013-02-01,0.07943088091493156,0.09697882148484505
2013-02-04,0.07945846357111597,0.09817543384649796
2013-02-05,0.07969985211268904,0.0997199346274622
2013-02-06,0.08061703247975482,0.09945077059924468
2013-02-07,0.08180559419921662,0.10011988295784202
2013-02-08,0.08164680674684477,0.09927378957477595
2013-02-13,0.08131412773916757,0.09893402056220602
2013-02-14,0.08183862361121452,0.09904287102333331
2013-02-15,0.08411997312244779,0.09647848153217353
2013-02-18,0.08606545555122214,0.09773427913403943
2013-02-19,0.08657987712193438,0.0983250860768532
2013-02-20,0.08546491795565458,0.09902114165879317
2013-02-21,0.08480532597847601,0.09860719364764714
2013-02-22,0.08642672503047799,0.09864286085377394
2013-02-25,0.08609101684941822,0.09815563517795312
2013-02-26,0.08570996651082585,0.09835937369568426
2013-02-27,0.08521706005898988,0.09830902677747555
2013-02-28,0.08461678515007875,0.09841356090092357
2013-03-01,0.08387826969937118,0.09802893943400015
2013-03-04,0.08443762601155003,0.0973133654178675
2013-03-05,0.08467583286830371,0.09600183967572318
2013-03-06,0.08478388210750176,0.09589353247176624
2013-03-07,0.08650086128133694,0.09668321765414456
2013-03-08,0.08887471097679689,0.09857691464566676
2013-03-11,0.08793691664191261,0.09886145785412892
2013-03-12,0.08865664963913678,0.09935308745311189
2013-03-13,0.08956099997529732,0.10065689988289805
2013-03-14,0.0891758029811538,0.10082726541040832
2013-03-15,0.08821788296840061,0.10047944735642389
2013-03-18,0.08799060107482415,0.10091752833919654
2013-03-19,0.08779506075566901,0.10055700822796432
2013-03-20,0.08778026506680359,0.10131174470409188
2013-03-21,0.08886584551007326,0.10220720418676499
2013-03-22,0.0880517989121743,0.1018989825210661
2013-03-25,0.08755381400169404,0.10117782177212664
2013-03-26,0.0880699982665265,0.10077100104185366
2013-03-27,0.08701000566705397,0.10055934499032149
2013-03-28,0.08751081906580871,0.10247340069060051
2013-04-01,0.08784568235403323,0.10177867659191553
2013-04-02,0.08691094141521316,0.10084059300397397
2013-04-03,0.08871499715844577,0.10109664311496469
2013-04-04,0.08810877060475941,0.09943076868378031
2013-04-05,0.08669993084674799,0.09735387983365773
2013-04-08,0.08667071044524266,0.09737243108021487
2013-04-09,0.0873518099859083,0.09747414639533636
2013-04-10,0.08734942287906922,0.0969409782838131
2013-04-11,0.08734705992190595,0.09768094453755549
2013-04-12,0.08884182976674371,0.09800587280013295
2013-04-15,0.08961334565619272,0.09762941871336861
2013-04-16,0.08860946220661581,0.0976432399917393
2013-04-17,0.08785737444557373,0.09693152587471365
2013-04-18,0.08489073276781989,0.09634028074440426
2013-04-19,0.08518973171409994,0.09502532688417475
2013-04-22,0.08470979641995924,0.09411814730849488
2013-04-23,0.0844235311933883,0.09432028410140059
2013-04-24,0.08463785706715221,0.09454141601477528
2013-04-25,0.08545159769086919,0.0954991300351824
2013-04-26,0.08421197256427226,0.09425628218075155
2013-04-29,0.08393882058569124,0.09407102819360147
2013-04-30,0.08386348718503123,0.09398242472213614
2013-05-02,0.08344674973542099,0.09260620320294777
2013-05-03,0.08431900089558675,0.09355417338580807
2013-05-06,0.0839139343059494,0.093072941779335
2013-05-07,0.08341943647209482,0.09289050836958701
2013-05-08,0.08332473451983669,0.09292265883053763
2013-05-09,0.08371960039991566,0.09489948904669743
2013-05-10,0.0853234391202582,0.09593126880672154
2013-05-13,0.08502929675883064,0.0959641859903535
2013-05-14,0.08588855714342292,0.09775977433472005
2013-05-15,0.08629831060174165,0.09790138322453035
2013-05-16,0.08650944648660341,0.09679711530835444
2013-05-17,0.08676215705708556,0.09666856085904563
2013-05-20,0.0872844091493219,0.09834369588654157
2013-05-21,0.08727400151006193,0.09785316363527174
2013-05-22,0.08728128341385677,0.09906817317021455
2013-05-23,0.08749387798232311,0.10018319265349174
2013-05-24,0.08830929607910099,0.10061750876655018
2013-05-27,0.08775047738503905,0.10111740113202017
2013-05-28,0.08836703572418969,0.10317516501783097
2013-05-29,0.08717959464101699,0.10197374574675622
2013-05-31,0.09155225148431434,0.10562996549560522
2013-06-03,0.09294657950840235,0.10491533070618186
2013-06-04,0.09239723286210744,0.10413098659759612
2013-06-05,0.09423811861414699,0.10547993512524867
2013-06-06,0.09566009428808009,0.10589151509872541
2013-06-07,0.09574164744225766,0.10726255227708159
2013-06-10,0.09812966986150595,0.1115494123350027
2013-06-11,0.0989902366991624,0.1119754489388125
2013-06-12,0.10219689429819745,0.1148918043737095
2013-06-13,0.09923748430804635,0.11173468629783478
2013-06-14,0.09997488596880899,0.11279241443784138
2013-06-17,0.10345184216034231,0.11512343865596586
2013-06-18,0.10857226826841537,0.1172597556157784
2013-06-19,0.11203345381342311,0.12266837101202577
2013-06-20,0.11312311271579767,0.124665808603043
2013-06-21,0.11284818304532052,0.12303097660938622
2013-06-24,0.1068656627389073,0.11776244411715386
2013-06-25,0.10431306978412924,0.11564303382081653
2013-06-26,0.1046105320629529,0.11628362645518964
2013-06-27,0.10289323263160055,0.11506501986633166
2013-06-28,0.10391032570643044,0.11912076826949947
2013-07-01,0.10465681536876859,0.11827248125753664
2013-07-02,0.10149664765603483,0.1160934601117003
2013-07-03,0.10111951581263501,0.11751246173049568
2013-07-04,0.10263592354014084,0.11992424268105162
2013-07-05,0.10177325722675956,0.12169239164352263
2013-07-08,0.10085953776270218,0.11876434918068357
2013-07-10,0.09975035436603807,0.1182098119249515
2013-07-11,0.10115130562490782,0.11777532062203022
2013-07-12,0.10143782054654582,0.11725261296590861
2013-07-15,0.10056419008287709,0.11376372373665067
2013-07-16,0.09894401896380378,0.11438969801759402
2013-07-17,0.09759069515764418,0.11236356295475525
2013-07-18,0.09712276627273275,0.11166811622849737
2013-07-19,0.09736994801839272,0.1112587181314777
2013-07-22,0.09749962656292332,0.11049180591436203
2013-07-23,0.09650036096294268,0.10945809193260359
2013-07-24,0.09738846062103979,0.11155105797107989
2013-07-25,0.09731316621625208,0.11296222015275958
2013-07-26,0.09805297060539919,0.1134851740568279
2013-07-29,0.09912231259734705,0.11599283734534538
2013-07-30,0.10081044444465226,0.1166989498443971
2013-07-31,0.10084744790127909,0.11620625794331119
2013-08-01,0.104495138163619,0.11976298926453222
2013-08-02,0.10249967900361412,0.11708437364542346
2013-08-05,0.10202310750732124,0.11645357579816862
2013-08-06,0.10211041499589668,0.11706532183890883
2013-08-07,0.10129256097519312,0.1173670499015631
2013-08-08,0.10107876011205086,0.11708307331586765
2013-08-09,0.10063034925121861,0.11644645127635855
2013-08-12,0.10248300921876075,0.11913919413919416
2013-08-13,0.10451014419030202,0.12163275056059475
2013-08-14,0.10662924716239353,0.1245223894085219
2013-08-15,0.1072429521657936,0.12463450341692495
2013-08-16,0.11038810367744789,0.125133017253092
2013-08-19,0.11451380609301931,0.12577905984157867
2013-08-20,0.10889483119015031,0.123393477387022
2013-08-21,0.11238841674444067,0.1278880131088549
2013-08-22,0.11386144791312569,0.12744371513517505
2013-08-23,0.10885883982000766,0.1222807236965624
2013-08-26,0.11020041454097118,0.122687488173012
2013-08-27,0.1095786844899369,0.12308746729662312
2013-08-28,0.10800250517263521,0.12223076452456172
2013-08-29,0.11118015958318916,0.12643760734799536
2013-08-30,0.11303848425696672,0.12665602595290704
2013-09-02,0.11274971823056923,0.12658381342653224
2013-09-03,0.1132528402165418,0.1264528547497723
2013-09-04,0.11294459004459023,0.12551098019262397
2013-09-05,0.11244359317798569,0.12594232641869385
2013-09-06,0.1098467492668862,0.12312868989675518
2013-09-09,0.10991634994713251,0.12256451114143774
2013-09-10,0.11064448128158966,0.122977304584722
2013-09-11,0.11114650275625193,0.12343061375035846
2013-09-12,0.11273810981748444,0.1246698859508324
2013-09-13,0.11254333302994435,0.12423603934247929
2013-09-16,0.111890164142324,0.12432241592204907
2013-09-17,0.11081204242891785,0.12410980370310742
2013-09-18,0.10733125368050578,0.11841659197503573
2013-09-19,0.10739954091194392,0.11800710918975477
2013-09-20,0.10651230692692026,0.11729781158169805
2013-09-23,0.10714774042094177,0.11775248257201198
2013-09-24,0.1053192289378817,0.11773818906490474
2013-09-25,0.1065170354885474,0.11972814414179522
2013-09-26,0.1080925443916414,0.12137451984414893
2013-09-27,0.10813990978322696,0.12137164715638371
2013-09-30,0.10871388617777455,0.12147969494546729
2013-10-01,0.10980797757402883,0.1218925707766294
2013-10-02,0.10866020250549524,0.12051568296385784
2013-10-03,0.1078869191804881,0.12024386769097739
2013-10-04,0.10750320612692899,0.12057417668431825
2013-10-07,0.10661654905657625,0.12035734096298012
2013-10-08,0.10646753775342521,0.11939182116862068
2013-10-09,0.10621648311020104,0.11809657305952759
2013-10-10,0.10813195911847573,0.11790730024833951
2013-10-11,0.10891830059964192,0.11815673984900199
2013-10-14,0.10965775262890909,0.11903707372089056
2013-10-15,0.10946102495155241,0.11967531759791883
2013-10-16,0.10962841420743152,0.1194885109850472
2013-10-17,0.10989328921803887,0.11869278076178791
2013-10-18,0.11160629515764087,0.12096396230781137
2013-10-21,0.11235138931575239,0.1215267348372997
2013-10-22,0.11158914151256338,0.12075122957425788
2013-10-23,0.11109811769920008,0.11845997384173224
2013-10-24,0.11147786474061983,0.11936032653243633
2013-10-25,0.11069295643283139,0.11837932441267651
2013-10-28,0.11114636400160705,0.11867822615650381
2013-10-29,0.11164788531885894,0.11858264184242451
2013-10-30,0.1113389597127381,0.11869229827329497
2013-10-31,0.11199462800580817,0.12091904025518962
2013-11-01,0.11377817446015226,0.12263226255681059
2013-11-04,0.11264978511826351,0.12269797360666068
2013-11-05,0.11466998093610892,0.12541571405408258
2013-11-06,0.11557909304555314,0.12568672623478383
2013-11-07,0.1166438242654102,0.12719388767302098
2013-11-08,0.11797742746173934,0.1278483019159038
2013-11-11,0.11872341443506196,0.12880024016186975
2013-11-12,0.11854031153569888,0.1269464300819887
2013-11-13,0.11705041869180777,0.1257776860962727
2013-11-14,0.11622251139090722,0.12438972268730719
2013-11-18,0.11530189530277313,0.12254793025064337
2013-11-19,0.11602941336230321,0.12435491469784954
2013-11-21,0.11774169638776799,0.12678318258333388
2013-11-22,0.11787787267883454,0.12814030744907057
2013-11-25,0.1185089746500605,0.12923616985130382
2013-11-26,0.11724631506598948,0.1292725488806541
2013-11-27,0.11762755785922474,0.13009723069481005
2013-11-28,0.1153888400659111,0.13001461085837396
2013-11-29,0.11638538750736083,0.13154746895516856
2013-12-02,0.11834541153441003,0.13513538620224708
2013-12-03,0.11812802358069585,0.13664675884875255
2013-12-04,0.11724251555433662,0.13665676440639896
2013-12-05,0.11653827305201658,0.1337954730337958
2013-12-06,0.11617505336595069,0.13324177149067173
2013-12-09,0.11560752595544743,0.13207002482002883
2013-12-10,0.11524165555415,0.13149870600632552
2013-12-11,0.11401832111275878,0.1326025342717989
2013-12-12,0.11400071490785146,0.13179014600541983
2013-12-13,0.11390771320334347,0.13239426944946397
2013-12-16,0.1135235950347544,0.13154849254086387
2013-12-17,0.11368128022320212,0.13130779117602875
2013-12-18,0.11386989345977017,0.13110608851076444
2013-12-19,0.11491434715274984,0.13344345992843887
2013-12-20,0.11627884766213104,0.13579815954434826
2013-12-23,0.11669227698324369,0.13540447627320829
2013-12-26,0.11701327864017386,0.13712502207834332
2013-12-27,0.11640592634766156,0.13663053135632208
2013-12-30,0.1160114183119001,0.1359214961137578
2014-01-02,0.11636315089676219,0.13735035179694743
2014-01-03,0.11609349537424052,0.13648511166750232
2014-01-06,0.11654129836141602,0.13624305547340243
2014-01-07,0.11589741639895501,0.1353041829086723
2014-01-08,0.11654362094256077,0.13628086090122293
2014-01-09,0.11697577888253563,0.13620100653759537
2014-01-10,0.11674137779286586,0.1342197743221416
2014-01-13,0.11703261101314189,0.13362371559437025
2014-01-14,0.11828281560748466,0.1358549234448534
2014-01-15,0.11773492827325827,0.13537974916757056
2014-01-16,0.11857740573461228,0.13509040136243233
2014-01-17,0.11807401401905815,0.13355654508887382
2014-01-20,0.11937769675910936,0.134419461164081
2014-01-21,0.11993166668977495,0.13548614666601666
2014-01-22,0.12009461605474048,0.13570285822698147
2014-01-23,0.12174885949413516,0.1368729865304943
2014-01-24,0.12138597351453595,0.13625733061989997
2014-01-27,0.12281979592371428,0.13714404139150171
2014-01-28,0.12403938593880315,0.13794314578611222
2014-01-29,0.12586810671915472,0.13743483004193346
2014-01-30,0.12773645971351288,0.13654642022673613
2014-01-31,0.129403876842618,0.13735488707295618
2014-02-03,0.13083498718273123,0.13754154057400148
2014-02-04,0.12803265189144408,0.13624224448504707
2014-02-05,0.1262668874281141,0.13487232486679845
2014-02-06,0.12619063235822492,0.13436745910713355
2014-02-07,0.12485148913381883,0.13453203801723523
2014-02-10,0.12422095977853886,0.1357064475508465
2014-02-11,0.12445549290490865,0.13681305714073355
2014-02-12,0.1259936205142762,0.13748472376550058
2014-02-13,0.12587000444367202,0.13541772324857493
2014-02-14,0.12469367533887388,0.1352289108382274
2014-02-17,0.12339330587392539,0.13476148606515648
2014-02-18,0.12199609421899393,0.13435146664337227
2014-02-19,0.12207628664266013,0.13514555275355433
2014-02-20,0.11996603193809507,0.13395177237305944
2014-02-21,0.11970728384244933,0.13204109451508073
2014-02-24,0.11943467530628782,0.1306251691667064
2014-02-25,0.11916811618170509,0.12872506347890966
2014-02-26,0.1189910948322479,0.12904530660419522
2014-02-27,0.11890710992124842,0.12727016227957755
2014-02-28,0.12195946071566066,0.1292447675692343
2014-03-05,0.12194700878321929,0.12975622953757004
2014-03-06,0.12243031306879004,0.1311475235822761
2014-03-07,0.12430923931245319,0.13272138213554174
2014-03-10,0.1251670728187,0.1329772866570873
2014-03-11,0.12490212304116777,0.13256288701757946
2014-03-12,0.1234022607925982,0.13185022154880466
2014-03-13,0.12370119722212114,0.13254417891846337
2014-03-14,0.12423658975217156,0.1325603409063918
2014-03-17,0.12421391057806974,0.13349834083329526
2014-03-18,0.12526109387637563,0.1345793727974136
2014-03-19,0.12679200862057893,0.13589728459730654
2014-03-20,0.12787456547687137,0.13589022130506834
2014-03-21,0.12652688786054478,0.13465186971074106
2014-03-24,0.12541118009938335,0.13350747984506328
2014-03-25,0.12418067195812821,0.1320141987108332
2014-03-26,0.12411273259084243,0.1310040488894053
2014-03-27,0.12340645237725956,0.1281241305392371
2014-03-28,0.1249941063954274,0.1306100672491064
2014-03-31,0.12540965275511695,0.1314332687783053
2014-04-01,0.12529537149543213,0.1318676343559375
2014-04-02,0.12505530496712391,0.1309337110986284
2014-04-03,0.12426131547253316,0.13132998207150504
2014-04-04,0.12388295568188212,0.1300346057321904
